date,price,dix,gex,vix
2013-11-29,1805.81,0.426885763,3444613413,13.7
2013-12-02,1800.9,0.428374452,3278404003,14.23
2013-12-03,1795.15,0.420988583,3286298542,14.55
2013-12-04,1792.81,0.418821936,3193857130,14.7
2013-12-05,1785.03,0.441306477,3073566263,15.08
2013-12-06,1805.09,0.417095547,3297554976,13.79
2013-12-09,1808.37,0.388848226,3572390277,13.49
2013-12-10,1802.62,0.398716583,3421665868,13.91
2013-12-11,1782.22,0.408032742,2536896424,15.42
2013-12-12,1775.5,0.410604038,2134729063,15.54
2013-12-13,1775.32,0.394281521,2364107653,15.76
2013-12-16,1786.54,0.387877357,2874626086,16.03
2013-12-17,1781,0.401373565,2634988474,16.21
2013-12-18,1810.65,0.401640142,3687882175,13.8
2013-12-19,1809.6,0.408457289,3724679477,14.15
2013-12-20,1818.32,0.41545642,3811039241,13.79
2013-12-23,1827.99,0.395686053,3704257573,13.04
2013-12-24,1833.32,0.396378597,3799201088,12.48
2013-12-26,1842.02,0.39799816,4196222305,12.33
2013-12-27,1841.4,0.41625426,3545838527,12.46
2013-12-30,1841.07,0.406697002,3456429700,13.56
2013-12-31,1848.36,0.406297186,3979567665,13.72
2014-01-02,1831.98,0.411625648,3233602611,14.23
2014-01-03,1831.37,0.411462272,3156026148,13.76
2014-01-06,1826.77,0.39921723,3073982747,13.55
2014-01-07,1837.88,0.390529719,3558199212,12.92
2014-01-08,1837.49,0.386079947,3495712892,12.87
2014-01-09,1838.13,0.404745042,3197764688,12.89
2014-01-10,1842.37,0.397266456,3349076788,12.14
2014-01-13,1819.2,0.412152084,2571161520,13.28
2014-01-14,1838.88,0.393536879,3680276302,12.28
2014-01-15,1848.38,0.386070971,4670518810,12.28
2014-01-16,1845.89,0.407258009,4455651523,12.53
2014-01-17,1838.7,0.426788265,6659403315,12.44
2014-01-21,1843.8,0.369254822,1862992117,12.87
2014-01-22,1844.86,0.400514873,2022280825,12.84
2014-01-23,1828.46,0.400968323,1948769890,13.77
2014-01-24,1790.29,0.410183419,848504907.4,18.14
2014-01-27,1781.56,0.377788743,723387099.5,17.42
2014-01-28,1792.5,0.390695823,566026371.9,15.8
2014-01-29,1774.2,0.417754038,51709785.92,17.35
2014-01-30,1794.19,0.376620032,748438976,17.29
2014-01-31,1782.59,0.407178132,652137832.9,18.41
2014-02-03,1741.89,0.430096555,52837557.11,21.44
2014-02-04,1755.2,0.402792837,594399936.9,19.11
2014-02-05,1751.64,0.396992305,643492161.9,19.95
2014-02-06,1773.43,0.391452324,1025194524,17.23
2014-02-07,1797.02,0.408045304,1539174332,15.29
2014-02-10,1799.84,0.405556957,1873837557,15.26
2014-02-11,1819.75,0.38922699,2608222600,14.51
2014-02-12,1819.26,0.418906987,2512528019,14.3
2014-02-13,1829.83,0.393441643,3280151418,14.14
2014-02-14,1838.63,0.396713426,2897209184,13.57
2014-02-18,1840.76,0.409099067,3050590370,13.87
2014-02-19,1828.75,0.421331273,2272262445,15.5
2014-02-20,1839.78,0.39376951,2566340508,14.79
2014-02-21,1836.25,0.415673062,4893273030,14.68
2014-02-24,1847.61,0.388094141,2002411289,14.23
2014-02-25,1845.12,0.402800978,1916112478,13.67
2014-02-26,1845.16,0.407612729,1836029613,14.35
2014-02-27,1854.29,0.398701102,2712761017,14.04
2014-02-28,1859.45,0.411558587,2323670119,14
2014-03-03,1845.73,0.43235068,2003281572,16
2014-03-04,1873.91,0.399170306,3173693596,14.1
2014-03-05,1873.81,0.410746722,3271993871,13.89
2014-03-06,1877.03,0.410707602,3274715012,14.21
2014-03-07,1878.04,0.416443113,2850310922,14.11
2014-03-10,1877.17,0.419935794,2874824762,14.2
2014-03-11,1867.63,0.418294428,2736183550,14.8
2014-03-12,1868.2,0.401850019,2787095407,14.47
2014-03-13,1846.34,0.422458839,1336951309,16.22
2014-03-14,1841.13,0.394080908,1391763131,17.82
2014-03-17,1858.83,0.400936257,2116702885,15.64
2014-03-18,1872.25,0.397201537,2955825734,14.52
2014-03-19,1860.77,0.443469575,2415947756,15.12
2014-03-20,1872.01,0.420561905,2907602191,14.52
2014-03-21,1866.52,0.420882359,3500669616,15
2014-03-24,1857.44,0.405004631,1986958876,15.09
2014-03-25,1865.62,0.401020919,2407590954,14.02
2014-03-26,1852.56,0.38862145,1754256007,14.93
2014-03-27,1849.04,0.386546851,1526244129,14.62
2014-03-28,1857.62,0.399139712,1962187746,14.41
2014-03-31,1872.34,0.403332331,2328624776,13.88
2014-04-01,1885.52,0.377560743,3081006169,13.1
2014-04-02,1890.9,0.393700703,3401790301,13.09
2014-04-03,1888.77,0.398267834,2940714472,13.37
2014-04-04,1865.09,0.393144099,2013603940,13.96
2014-04-07,1845.04,0.377136926,1358003838,15.57
2014-04-08,1851.96,0.368940772,1661234775,14.89
2014-04-09,1872.18,0.378247264,2738803475,13.82
2014-04-10,1833.08,0.41778861,966310075.7,15.89
2014-04-11,1815.69,0.393054594,738014044.6,17.03
2014-04-14,1830.61,0.403437508,1404560181,16.11
2014-04-15,1842.98,0.408854458,1783456308,15.61
2014-04-16,1862.31,0.406395935,2885115088,14.18
2014-04-17,1864.85,0.431651405,2718418737,13.36
2014-04-21,1871.89,0.403985775,2134024745,13.25
2014-04-22,1879.55,0.400955709,2434899809,13.19
2014-04-23,1875.39,0.403179308,2167335122,13.27
2014-04-24,1878.61,0.371125053,2970942878,13.32
2014-04-25,1863.4,0.405602222,2206306342,14.06
2014-04-28,1869.43,0.381053846,2436056150,13.97
2014-04-29,1878.33,0.372978644,2989975293,13.71
2014-04-30,1883.95,0.403251573,3144184951,13.41
2014-05-01,1883.68,0.415291656,3088152773,13.25
2014-05-02,1881.14,0.426634859,2847159602,12.91
2014-05-05,1884.66,0.396783902,3072580210,13.29
2014-05-06,1867.72,0.410473214,2521106238,13.8
2014-05-07,1878.21,0.40438003,2673682623,13.4
2014-05-08,1875.63,0.412564407,2120705836,13.43
2014-05-09,1878.48,0.392497613,2356036961,12.92
2014-05-12,1896.65,0.388427691,3355844369,12.23
2014-05-13,1897.45,0.384958412,3519069240,12.13
2014-05-14,1888.53,0.409827815,3058536325,12.17
2014-05-15,1870.85,0.423250383,1779766612,13.17
2014-05-16,1877.86,0.400566247,4126954414,12.44
2014-05-19,1885.08,0.398586498,2509029956,12.42
2014-05-20,1872.83,0.433377272,2214227300,12.96
2014-05-21,1888.03,0.402055729,3085200323,11.91
2014-05-22,1892.49,0.402673166,3401683874,12.03
2014-05-23,1900.53,0.404528395,3038194133,11.36
2014-05-27,1911.91,0.380749799,3596693816,11.51
2014-05-28,1909.78,0.387001685,3590867017,11.68
2014-05-29,1920.03,0.389201225,4307144100,11.57
2014-05-30,1923.57,0.405881146,3519139554,11.4
2014-06-02,1924.97,0.403647998,3562538753,11.58
2014-06-03,1924.24,0.4095818,3882468328,11.87
2014-06-04,1927.88,0.393459748,4135815009,12.08
2014-06-05,1940.46,0.383983193,4783512497,11.68
2014-06-06,1949.44,0.392022709,4145896016,10.73
2014-06-09,1951.27,0.398294366,3217646461,11.15
2014-06-10,1950.79,0.386255411,4447691188,10.99
2014-06-11,1943.89,0.411642337,4165400666,11.6
2014-06-12,1930.11,0.399892066,3188676525,12.56
2014-06-13,1936.16,0.39990942,3378408132,12.18
2014-06-16,1937.78,0.404646312,3583834370,12.65
2014-06-17,1941.99,0.40077287,3760613245,12.06
2014-06-18,1956.98,0.389490463,4739382562,10.61
2014-06-19,1959.48,0.405197659,4767112308,10.62
2014-06-20,1962.87,0.393901062,5533296861,10.85
2014-06-23,1962.61,0.392919377,3223648289,10.98
2014-06-24,1949.98,0.38487827,2829883828,12.13
2014-06-25,1959.53,0.374541248,3319053378,11.59
2014-06-26,1957.22,0.394992857,3282324698,11.63
2014-06-27,1960.96,0.39393539,3171554110,11.26
2014-06-30,1960.23,0.389391161,3221027742,11.57
2014-07-01,1973.32,0.382698508,4120990242,11.15
2014-07-02,1974.62,0.372063169,4126088536,10.82
2014-07-03,1985.44,0.36414342,4012944457,10.32
2014-07-07,1977.65,0.387948877,3989788225,11.33
2014-07-08,1963.71,0.374529656,3143932635,11.98
2014-07-09,1972.83,0.377106397,3744053861,11.65
2014-07-10,1964.68,0.37983148,3101645010,12.59
2014-07-11,1967.57,0.392609547,3425979404,12.08
2014-07-14,1977.1,0.378822047,4098124772,11.82
2014-07-15,1973.28,0.389664184,3902459928,11.96
2014-07-16,1981.57,0.384982532,4148235185,11
2014-07-17,1958.12,0.401798125,2670179546,14.54
2014-07-18,1978.22,0.408956516,5251430846,12.06
2014-07-21,1973.63,0.395295238,2606010805,12.81
2014-07-22,1983.53,0.375403793,3105643754,12.24
2014-07-23,1987.01,0.363870019,3629836833,11.52
2014-07-24,1987.98,0.370110485,3698904675,11.84
2014-07-25,1978.34,0.384126217,2814918712,12.69
2014-07-28,1978.91,0.367050884,3052423508,12.56
2014-07-29,1969.95,0.391568091,2828670056,13.28
2014-07-30,1970.07,0.374181777,3084118200,13.33
2014-07-31,1930.67,0.389536079,1287492125,16.95
2014-08-01,1925.15,0.377984419,1460931261,17.03
2014-08-04,1938.99,0.388827021,1926756189,15.12
2014-08-05,1920.21,0.42046185,1324114522,16.87
2014-08-06,1920.24,0.397129573,1432870393,16.37
2014-08-07,1909.57,0.416941214,1036756007,16.66
2014-08-08,1931.59,0.389454746,1795655354,15.77
2014-08-11,1936.92,0.434052954,2205005857,14.23
2014-08-12,1933.75,0.419673503,1985433896,14.13
2014-08-13,1946.72,0.39759558,2869218348,12.9
2014-08-14,1955.18,0.391260389,3221811088,12.42
2014-08-15,1955.06,0.433309035,3387723209,13.15
2014-08-18,1971.74,0.374125177,2890126431,12.32
2014-08-19,1981.6,0.367713324,3364523180,12.21
2014-08-20,1986.51,0.386948986,3582391013,11.78
2014-08-21,1992.37,0.391912419,3800806026,11.76
2014-08-22,1988.4,0.402560093,3274601002,11.47
2014-08-25,1997.92,0.37806383,3686238658,11.7
2014-08-26,2000.02,0.362279852,3794250968,11.63
2014-08-27,2000.12,0.382864591,3691243014,11.78
2014-08-28,1996.74,0.36967817,3287387735,12.05
2014-08-29,2003.37,0.383082812,3569236749,11.98
2014-09-02,2002.28,0.39489199,3642237657,12.25
2014-09-03,2000.72,0.374052244,3149865492,12.36
2014-09-04,1997.65,0.403540134,2940758523,12.64
2014-09-05,2007.71,0.377857389,3433546164,12.09
2014-09-08,2001.54,0.40796991,3213963364,12.66
2014-09-09,1988.44,0.390597436,2457727705,13.5
2014-09-10,1995.69,0.376000604,3169051486,12.88
2014-09-11,1997.45,0.398071809,3292732697,12.8
2014-09-12,1985.54,0.417705228,2626978851,13.31
2014-09-15,1984.13,0.389824474,2452802610,14.12
2014-09-16,1998.98,0.374041517,3233415804,12.73
2014-09-17,2001.57,0.416405678,3581607332,12.65
2014-09-18,2011.36,0.410996374,4360835085,12.03
2014-09-19,2010.4,0.404161054,2897473748,12.11
2014-09-22,1994.29,0.371638937,2447234601,13.69
2014-09-23,1982.77,0.381579128,2240403438,14.93
2014-09-24,1998.3,0.385398733,2883115197,13.27
2014-09-25,1965.99,0.409672014,1037470765,15.64
2014-09-26,1982.85,0.377808833,2353323447,14.85
2014-09-29,1977.8,0.403517989,2177290317,15.98
2014-09-30,1972.29,0.401688579,2171786419,16.31
2014-10-01,1946.16,0.412982965,935643415,16.71
2014-10-02,1946.17,0.385785049,1247707553,16.16
2014-10-03,1967.9,0.397658349,2147173745,14.55
2014-10-06,1964.82,0.407405965,2112066894,15.46
2014-10-07,1935.1,0.425135423,895363280.2,17.2
2014-10-08,1968.89,0.39478202,2511736122,15.11
2014-10-09,1928.21,0.410798102,953074338.1,18.76
2014-10-10,1906.13,0.381868078,620254341.7,21.24
2014-10-13,1874.74,0.401737744,-54273750.21,24.64
2014-10-14,1877.7,0.396897764,-37270045.81,22.79
2014-10-15,1862.49,0.364920898,-354603773.8,26.25
2014-10-16,1862.76,0.397124048,-486465586.5,25.2
2014-10-17,1886.76,0.399203708,-80633520.04,21.99
2014-10-20,1904.01,0.407931829,1023404620,18.57
2014-10-21,1941.28,0.385346404,2103526248,16.08
2014-10-22,1927.11,0.408954558,1787900920,17.87
2014-10-23,1950.82,0.408436132,2594442773,16.53
2014-10-24,1964.58,0.401523506,2327989816,16.11
2014-10-27,1961.63,0.405896301,2385726729,16.04
2014-10-28,1985.05,0.392942736,3179195992,14.39
2014-10-29,1982.3,0.383634147,3074663577,15.15
2014-10-30,1994.65,0.387146433,3376682924,14.52
2014-10-31,2018.05,0.363808207,3577160779,14.03
2014-11-03,2017.81,0.389603733,3630139427,14.73
2014-11-04,2012.1,0.379008206,3270944516,14.89
2014-11-05,2023.57,0.394724703,3469322234,14.17
2014-11-06,2031.21,0.378502836,3632879930,13.67
2014-11-07,2031.92,0.384528839,3537819511,13.12
2014-11-10,2038.26,0.382657699,3861660865,12.67
2014-11-11,2039.68,0.377887542,4081977023,12.92
2014-11-12,2038.25,0.391469076,4305512921,13.02
2014-11-13,2039.33,0.401996367,4445050754,13.79
2014-11-14,2039.82,0.39250369,4173138282,13.31
2014-11-17,2041.32,0.384594745,4234074307,13.99
2014-11-18,2051.8,0.388906427,4431298841,13.86
2014-11-19,2048.72,0.408256792,4418990250,13.96
2014-11-20,2052.75,0.39410036,4805242277,13.58
2014-11-21,2063.5,0.397911209,5900554345,12.9
2014-11-24,2069.41,0.368171645,3604797468,12.62
2014-11-25,2067.03,0.388518856,3617751182,12.25
2014-11-26,2072.83,0.403709815,3868883158,12.07
2014-11-28,2067.56,0.368255078,3355572302,13.33
2014-12-01,2053.44,0.375379996,2757277218,14.29
2014-12-02,2066.55,0.392803974,3159351786,12.85
2014-12-03,2074.33,0.40523418,3319901057,12.47
2014-12-04,2071.92,0.393391853,3476194763,12.38
2014-12-05,2075.37,0.376662673,3376386658,11.82
2014-12-08,2060.31,0.389248324,2828689149,14.21
2014-12-09,2059.82,0.376547082,2945130438,14.89
2014-12-10,2026.14,0.414184328,1721424126,18.53
2014-12-11,2035.33,0.370983492,1973090997,20.08
2014-12-12,2002.33,0.412041473,1283490316,21.08
2014-12-15,1989.63,0.371311067,941478891.7,20.42
2014-12-16,1972.74,0.369141565,309244442.3,23.57
2014-12-17,2012.89,0.393855204,1672429973,19.44
2014-12-18,2061.23,0.356262389,3712017424,16.81
2014-12-19,2070.65,0.36259265,3945503610,16.49
2014-12-22,2078.54,0.353497842,3231917836,15.25
2014-12-23,2082.17,0.34612253,3385274202,14.8
2014-12-24,2081.88,0.367299567,3273156972,14.37
2014-12-26,2088.77,0.385223277,3242962064,14.5
2014-12-29,2090.57,0.377912689,3379718369,15.06
2014-12-30,2080.35,0.393444369,3006182551,15.92
2014-12-31,2058.9,0.422316567,2250907928,19.2
2015-01-02,2058.2,0.396344314,2392799191,17.79
2015-01-05,2020.58,0.439579428,1322638288,19.92
2015-01-06,2002.61,0.427564304,854915033.9,21.12
2015-01-07,2025.9,0.408869746,1638301269,19.31
2015-01-08,2062.14,0.382549567,3003367719,17.01
2015-01-09,2044.81,0.427926163,2196266563,17.55
2015-01-12,2028.26,0.421050836,1714465582,19.6
2015-01-13,2023.03,0.403434515,1755547815,20.56
2015-01-14,2011.27,0.428628952,1298712113,21.48
2015-01-15,1992.67,0.438354765,435398119.3,22.39
2015-01-16,2019.42,0.413191739,2342499306,20.95
2015-01-20,2022.55,0.406132828,1000167524,19.89
2015-01-21,2032.12,0.417358955,1358011058,18.85
2015-01-22,2063.15,0.393151059,2315044769,16.4
2015-01-23,2051.82,0.39847986,1546202422,16.66
2015-01-26,2057.09,0.39447787,1724235572,15.52
2015-01-27,2029.55,0.415547003,945326209.2,17.22
2015-01-28,2002.16,0.399432542,627881136.8,20.44
2015-01-29,2021.25,0.389569012,1317105063,18.76
2015-01-30,1994.99,0.425252815,751991677,20.97
2015-02-02,2020.85,0.431074008,1322390852,19.43
2015-02-03,2050.03,0.401542857,2201656512,17.33
2015-02-04,2041.51,0.418950359,1986466633,18.33
2015-02-05,2062.52,0.40168427,2651176778,16.85
2015-02-06,2055.47,0.41791513,1963229572,17.29
2015-02-09,2046.74,0.412567371,1847549144,18.55
2015-02-10,2068.59,0.397392035,2868205390,17.23
2015-02-11,2068.53,0.421003179,2945871387,16.96
2015-02-12,2088.48,0.405082255,3797748162,15.34
2015-02-13,2096.99,0.400860949,3348754193,14.69
2015-02-17,2100.34,0.384416317,3580823495,15.8
2015-02-18,2099.68,0.408602742,3546470632,15.45
2015-02-19,2097.45,0.430727314,3743935804,15.29
2015-02-20,2110.3,0.409254413,2555134680,14.3
2015-02-23,2109.66,0.379815505,2557206389,14.56
2015-02-24,2115.48,0.386856228,2906097990,13.69
2015-02-25,2113.86,0.393383576,3174532944,13.84
2015-02-26,2110.74,0.392647452,3213568683,13.91
2015-02-27,2104.5,0.390964544,2539460102,13.34
2015-03-02,2117.39,0.393050752,3101129568,13.04
2015-03-03,2107.78,0.416967477,2886065890,13.86
2015-03-04,2098.53,0.418046139,2460770455,14.23
2015-03-05,2101.04,0.406124122,2565651617,14.04
2015-03-06,2071.26,0.437306204,1674265497,15.2
2015-03-09,2079.43,0.392025421,1905671129,15.06
2015-03-10,2044.16,0.416048598,600779581.5,16.69
2015-03-11,2040.24,0.408281839,418278295.8,16.87
2015-03-12,2065.95,0.3940272,1547603450,15.42
2015-03-13,2053.4,0.435879205,1159434440,16
2015-03-16,2081.19,0.381457604,2064486973,15.61
2015-03-17,2074.28,0.413796235,1788279869,15.66
2015-03-18,2099.5,0.420740708,3140160119,13.97
2015-03-19,2089.27,0.432580955,2744295208,14.07
2015-03-20,2108.1,0.407330833,2028510992,13.02
2015-03-23,2104.42,0.385255378,2075187396,13.41
2015-03-24,2091.5,0.404023136,1912572190,13.62
2015-03-25,2061.05,0.426293971,590575196,15.44
2015-03-26,2056.15,0.410963674,367453019.7,15.8
2015-03-27,2061.02,0.397104612,831056261.4,15.07
2015-03-30,2086.24,0.391228001,1700053108,14.51
2015-03-31,2067.89,0.412077227,944428600.5,15.29
2015-04-01,2059.69,0.412220418,618894196.1,15.11
2015-04-02,2066.96,0.398479334,1074940971,14.67
2015-04-06,2080.62,0.393830381,1735568186,14.74
2015-04-07,2076.33,0.422460862,1689332052,14.78
2015-04-08,2081.9,0.415447307,1804303642,13.98
2015-04-09,2091.18,0.403607784,2314981155,13.09
2015-04-10,2102.06,0.396201697,2375226911,12.58
2015-04-13,2092.43,0.410255345,2170858430,13.94
2015-04-14,2095.84,0.421983204,2422102762,13.67
2015-04-15,2106.63,0.420914595,2975840018,12.84
2015-04-16,2104.99,0.43693327,3052527867,12.6
2015-04-17,2081.18,0.47002844,1202496533,13.89
2015-04-20,2100.4,0.405283745,1894828572,13.3
2015-04-21,2097.29,0.390417112,1813870698,13.25
2015-04-22,2107.96,0.415414053,2385931788,12.71
2015-04-23,2112.93,0.421431732,2683491662,12.48
2015-04-24,2117.69,0.420649553,2417361800,12.29
2015-04-27,2108.92,0.397305363,2273854602,13.12
2015-04-28,2114.76,0.392425764,2418731576,12.41
2015-04-29,2106.85,0.399647102,2082509145,13.39
2015-04-30,2085.51,0.423230387,1075418448,14.55
2015-05-01,2108.29,0.403670353,2190755805,12.7
2015-05-04,2114.49,0.411088855,2471501300,12.85
2015-05-05,2089.46,0.42682489,1496920862,14.31
2015-05-06,2080.15,0.433388037,1009398489,15.15
2015-05-07,2088,0.394054116,1264766567,15.13
2015-05-08,2116.1,0.38092995,2526642515,12.86
2015-05-11,2105.33,0.42413742,1982449257,13.85
2015-05-12,2099.12,0.433051848,1623774190,13.86
2015-05-13,2098.48,0.410201007,1675066005,13.76
2015-05-14,2121.1,0.410380787,3502373806,12.74
2015-05-15,2122.73,0.437070257,2079597220,12.38
2015-05-18,2129.2,0.427544913,2556607996,12.73
2015-05-19,2127.83,0.408486052,2571263654,12.85
2015-05-20,2125.85,0.412285748,2549845958,12.88
2015-05-21,2130.82,0.411811477,3339607173,12.11
2015-05-22,2126.06,0.414809434,2362002519,12.13
2015-05-26,2104.2,0.419802301,1434499901,14.06
2015-05-27,2123.48,0.396951534,2592019000,13.27
2015-05-28,2120.79,0.424644831,2372898573,13.31
2015-05-29,2107.39,0.446652403,1367312810,13.84
2015-06-01,2111.73,0.393700609,1676720620,13.97
2015-06-02,2109.6,0.416315516,1764351175,14.24
2015-06-03,2114.07,0.41190667,2192978076,13.66
2015-06-04,2095.84,0.429859428,1362586522,14.71
2015-06-05,2092.83,0.43544901,1246987308,14.21
2015-06-08,2079.28,0.398093524,537458208.7,15.29
2015-06-09,2080.15,0.388403219,633360352.4,14.47
2015-06-10,2105.2,0.39108779,2185686640,13.22
2015-06-11,2108.86,0.398022172,2107230797,12.85
2015-06-12,2094.11,0.437458727,1158438209,13.78
2015-06-15,2084.43,0.428515888,700941203.1,15.39
2015-06-16,2096.29,0.412913044,1429825703,14.81
2015-06-17,2100.44,0.414396363,1588681890,14.5
2015-06-18,2121.24,0.392956968,3215023690,13.19
2015-06-19,2109.99,0.426264723,1560110312,13.96
2015-06-22,2122.85,0.388841377,2193443565,12.74
2015-06-23,2124.2,0.396099636,2440180755,12.11
2015-06-24,2108.58,0.409667942,1978176234,13.26
2015-06-25,2102.31,0.405292609,1215758083,14.01
2015-06-26,2101.49,0.402175398,1419688618,14.02
2015-06-29,2057.64,0.437908359,84738566.52,18.85
2015-06-30,2063.11,0.448341472,322708673.3,18.23
2015-07-01,2077.42,0.426969544,954814190.2,16.09
2015-07-02,2076.78,0.447393189,881344196.1,16.79
2015-07-06,2068.76,0.427760236,697459847.9,17.01
2015-07-07,2081.34,0.406109549,1103449568,16.09
2015-07-08,2046.68,0.411577567,-299521222.8,19.66
2015-07-09,2051.31,0.356848883,23490.725,19.97
2015-07-10,2076.62,0.401404068,1111272375,16.83
2015-07-13,2099.6,0.412881063,2255036451,13.9
2015-07-14,2108.95,0.418734347,2702435254,13.37
2015-07-15,2107.4,0.424573506,2693206592,13.23
2015-07-16,2124.29,0.410219015,3751935769,12.11
2015-07-17,2126.64,0.419569939,2177729779,11.95
2015-07-20,2128.28,0.409040272,2312535032,12.25
2015-07-21,2119.21,0.422091344,2172362608,12.22
2015-07-22,2114.15,0.430951225,1817913776,12.12
2015-07-23,2102.15,0.41136821,1382725581,12.64
2015-07-24,2079.65,0.392952006,1008154404,13.74
2015-07-27,2067.64,0.377974399,649501589.3,15.6
2015-07-28,2093.25,0.371115999,1332451218,13.44
2015-07-29,2108.57,0.390449742,2000721431,12.5
2015-07-30,2108.63,0.408493232,2124567236,12.13
2015-07-31,2103.84,0.414557402,1752550647,12.12
2015-08-03,2098.04,0.409111105,1648021007,12.56
2015-08-04,2093.32,0.366307078,1595999704,13
2015-08-05,2099.84,0.401164061,2141108725,12.51
2015-08-06,2083.56,0.386378871,1288588087,13.77
2015-08-07,2077.57,0.417334096,1096237295,13.39
2015-08-10,2104.18,0.393317181,2057165110,12.23
2015-08-11,2084.07,0.408701983,1275863223,13.71
2015-08-12,2086.05,0.396455389,1223058079,13.61
2015-08-13,2083.39,0.427726805,1089861250,13.49
2015-08-14,2091.54,0.42419234,1487209662,12.83
2015-08-17,2102.44,0.438906421,2152341705,13.02
2015-08-18,2096.92,0.42133722,1868365576,13.79
2015-08-19,2079.61,0.438126734,1190144019,15.25
2015-08-20,2035.73,0.431575418,-1030802215,19.14
2015-08-21,1970.89,0.440896734,-700178244.1,28.03
2015-08-24,1893.21,0.42694424,-1096251821,40.74
2015-08-25,1867.61,0.431428741,-1268401914,36.02
2015-08-26,1940.51,0.463384696,-531337152.8,30.32
2015-08-27,1987.66,0.44951543,392226554.7,26.1
2015-08-28,1988.87,0.46544935,62539277.61,26.05
2015-08-31,1972.18,0.474038891,-260571411.5,28.43
2015-09-01,1913.85,0.513793484,-983005883.5,31.4
2015-09-02,1948.86,0.462993131,-358189013.5,26.09
2015-09-03,1951.13,0.454931867,-623883188.8,25.61
2015-09-04,1921.22,0.4805451,-855189057.2,27.8
2015-09-08,1969.41,0.445795987,-84956480.96,24.9
2015-09-09,1942.04,0.47957567,-560123575.2,26.23
2015-09-10,1952.29,0.455826689,-207740543.1,24.37
2015-09-11,1961.05,0.478371758,-9248519.23,23.2
2015-09-14,1953.03,0.469194686,-205729261.5,24.25
2015-09-15,1978.09,0.439149783,450945217.9,22.54
2015-09-16,1995.31,0.457902066,867296455.5,21.35
2015-09-17,1990.2,0.474562529,588318101.3,21.14
2015-09-18,1958.03,0.506005628,70967074.07,22.28
2015-09-21,1966.97,0.469593247,327056397.3,20.14
2015-09-22,1942.74,0.47920721,-171285515,22.44
2015-09-23,1938.76,0.467162848,-111861435.9,22.13
2015-09-24,1932.24,0.451061179,-73621990.64,23.47
2015-09-25,1931.34,0.45626807,-42796545.13,23.62
2015-09-28,1881.77,0.42609255,-754863666.3,27.63
2015-09-29,1884.09,0.43869831,-823790905.1,26.83
2015-09-30,1920.03,0.456084136,-127505008,24.5
2015-10-01,1923.82,0.486594429,101770360.9,22.55
2015-10-02,1951.36,0.471074036,464894132.9,20.94
2015-10-05,1987.05,0.452516469,1190335818,19.54
2015-10-06,1979.92,0.452321765,1074863035,19.4
2015-10-07,1995.83,0.432520766,1376634134,18.4
2015-10-08,2013.43,0.438177726,1702302483,17.42
2015-10-09,2014.89,0.436253313,1534615750,17.08
2015-10-12,2017.46,0.443926826,1785772164,16.17
2015-10-13,2003.69,0.451541084,1558562755,17.67
2015-10-14,1994.24,0.459109359,1075231157,18.03
2015-10-15,2023.86,0.456829916,2483490049,16.05
2015-10-16,2033.11,0.462127757,1468426255,15.05
2015-10-19,2033.66,0.458756153,1647520253,14.98
2015-10-20,2030.77,0.442876506,1593583430,15.75
2015-10-21,2018.94,0.445496242,1298322501,16.7
2015-10-22,2052.51,0.401994258,2146314710,14.45
2015-10-23,2075.15,0.434201007,2277639622,14.46
2015-10-26,2071.18,0.444942099,2239254089,15.29
2015-10-27,2065.89,0.440911437,2223122159,15.43
2015-10-28,2090.35,0.427432568,3026307014,14.33
2015-10-29,2089.41,0.443989872,3363660993,14.61
2015-10-30,2079.36,0.430729295,2325838400,15.07
2015-11-02,2104.05,0.432327478,3057130013,14.15
2015-11-03,2109.79,0.436478911,3341666550,14.54
2015-11-04,2102.31,0.44930069,3163901702,15.51
2015-11-05,2099.93,0.431229299,3080623610,15.05
2015-11-06,2099.2,0.445625255,2722731927,14.33
2015-11-09,2078.58,0.464286318,2002669232,16.52
2015-11-10,2081.72,0.422879741,2162825002,15.29
2015-11-11,2075,0.423607052,2142766889,16.06
2015-11-12,2045.97,0.45869043,936173077.9,18.37
2015-11-13,2023.04,0.444630051,505858398,20.08
2015-11-16,2053.19,0.432936088,1317177008,18.16
2015-11-17,2050.44,0.451291481,1233059389,18.84
2015-11-18,2083.58,0.41754548,3054518391,16.85
2015-11-19,2081.24,0.431942007,3227424115,16.99
2015-11-20,2089.17,0.437069063,2107585699,15.47
2015-11-23,2086.59,0.423119416,2041097579,15.62
2015-11-24,2089.14,0.413855116,2068329484,15.93
2015-11-25,2088.87,0.422459457,2226521880,15.19
2015-11-27,2090.11,0.431572527,2044117202,15.12
2015-11-30,2080.41,0.429763736,1718802757,16.13
2015-12-01,2102.63,0.423868299,2681642856,14.67
2015-12-02,2079.51,0.43201226,1914484707,15.91
2015-12-03,2049.62,0.434722579,762878060.2,18.11
2015-12-04,2091.69,0.417115481,2387312599,14.81
2015-12-07,2077.07,0.432052063,2056127766,15.84
2015-12-08,2063.59,0.430657806,1707999374,17.6
2015-12-09,2047.62,0.447071911,888828080.3,19.61
2015-12-10,2052.23,0.42071607,1117329675,19.34
2015-12-11,2012.37,0.446561876,145340174.5,24.39
2015-12-14,2021.94,0.402805432,584071732.6,22.73
2015-12-15,2043.41,0.379995167,1025373532,20.95
